method,query_index,rank,query_track_id,retrieved_track_id,exact_match,score,input_screenplay,target_text,predicted_music_description,query_mood,query_genre,retrieved_mood,retrieved_genre,retrieved_audio_path
finetuned_generated_description,0,1,track_1228627,track_1212581,0,0.5412263870239258,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,dream|meditative,ambient|downtempo|newage,/home/users/xl461/datasets/mtg_jamendo/audio_low/81/1212581.low.mp3
finetuned_generated_description,0,2,track_1228627,track_1234332,0,0.5080075263977051,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,energetic|epic,ethno|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/32/1234332.low.mp3
finetuned_generated_description,0,3,track_1228627,track_1032228,0,0.5003759264945984,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,soundscape,ambient|electronic,/home/users/xl461/datasets/mtg_jamendo/audio_low/28/1032228.low.mp3
finetuned_generated_description,0,4,track_1228627,track_1295062,0,0.49556291103363037,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,action|adventure|epic|film,classical|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/62/1295062.low.mp3
finetuned_generated_description,0,5,track_1228627,track_0516744,0,0.49499380588531494,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,dream,ambient|atmospheric|choir|newage|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/44/516744.low.mp3
finetuned_generated_description,1,1,track_1228627,track_1212581,0,0.5412263870239258,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,dream|meditative,ambient|downtempo|newage,/home/users/xl461/datasets/mtg_jamendo/audio_low/81/1212581.low.mp3
finetuned_generated_description,1,2,track_1228627,track_1234332,0,0.5080075263977051,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,energetic|epic,ethno|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/32/1234332.low.mp3
finetuned_generated_description,1,3,track_1228627,track_1032228,0,0.5003759264945984,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,soundscape,ambient|electronic,/home/users/xl461/datasets/mtg_jamendo/audio_low/28/1032228.low.mp3
finetuned_generated_description,1,4,track_1228627,track_1295062,0,0.49556291103363037,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,action|adventure|epic|film,classical|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/62/1295062.low.mp3
finetuned_generated_description,1,5,track_1228627,track_0516744,0,0.49499380588531494,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,dream,ambient|atmospheric|choir|newage|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/44/516744.low.mp3
finetuned_generated_description,2,1,track_1090145,track_1212581,0,0.5041797161102295,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The moment feels like a small but clear shift toward connection.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: ambient, electronic Pacing: medium Tension: low Texture: soft ambient textures Description: dark ambient, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,dream|meditative,ambient|downtempo|newage,/home/users/xl461/datasets/mtg_jamendo/audio_low/81/1212581.low.mp3
finetuned_generated_description,2,2,track_1090145,track_1234332,0,0.4949634075164795,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The moment feels like a small but clear shift toward connection.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: ambient, electronic Pacing: medium Tension: low Texture: soft ambient textures Description: dark ambient, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,energetic|epic,ethno|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/32/1234332.low.mp3
finetuned_generated_description,2,3,track_1090145,track_0947018,0,0.4716038107872009,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The moment feels like a small but clear shift toward connection.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: ambient, electronic Pacing: medium Tension: low Texture: soft ambient textures Description: dark ambient, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,dark|drama|film|movie,classical|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/18/947018.low.mp3
finetuned_generated_description,2,4,track_1090145,track_0516744,0,0.4690101146697998,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The moment feels like a small but clear shift toward connection.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: ambient, electronic Pacing: medium Tension: low Texture: soft ambient textures Description: dark ambient, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,dream,ambient|atmospheric|choir|newage|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/44/516744.low.mp3
finetuned_generated_description,2,5,track_1090145,track_1078984,0,0.4637521207332611,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The moment feels like a small but clear shift toward connection.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: ambient, electronic Pacing: medium Tension: low Texture: soft ambient textures Description: dark ambient, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,dark|horror,ambient|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/84/1078984.low.mp3
finetuned_generated_description,3,1,track_1090145,track_1338307,0,0.6217411756515503,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The setting has a formal, ceremonial quality, with high ceilings and a wide visual scale.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: film Genre: classical, orchestral, soundtrack Pacing: medium Tension: low Texture: orchestral cinematic textures Description: film classical, orchestral, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,dark|dramatic|film,classical|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/07/1338307.low.mp3
