method,query_index,rank,query_track_id,retrieved_track_id,exact_match,score,input_screenplay,target_text,predicted_music_description,query_mood,query_genre,retrieved_mood,retrieved_genre,retrieved_audio_path
score_fusion_alpha_1.00_direct,0,1,track_1228627,track_1387660,0,0.3918880820274353,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,slow,newage|pop|poprock,/home/users/xl461/datasets/mtg_jamendo/audio_low/60/1387660.low.mp3
score_fusion_alpha_1.00_direct,0,2,track_1228627,track_0680607,0,0.3145756423473358,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,soundscape,ambient|atmospheric|psychedelic|worldfusion,/home/users/xl461/datasets/mtg_jamendo/audio_low/07/680607.low.mp3
score_fusion_alpha_1.00_direct,0,3,track_1228627,track_1314984,0,0.2357182800769806,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,soundscape,ambient|atmospheric,/home/users/xl461/datasets/mtg_jamendo/audio_low/84/1314984.low.mp3
score_fusion_alpha_1.00_direct,0,4,track_1228627,track_1295062,0,0.20686592161655426,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,action|adventure|epic|film,classical|orchestral|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/62/1295062.low.mp3
score_fusion_alpha_1.00_direct,0,5,track_1228627,track_1087889,0,0.20527039468288422,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,dark|heavy,alternative|progressive|rock,/home/users/xl461/datasets/mtg_jamendo/audio_low/89/1087889.low.mp3
score_fusion_alpha_1.00_direct,1,1,track_1228627,track_1381133,0,0.3521718978881836,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,dark,experimental|industrial|techno,/home/users/xl461/datasets/mtg_jamendo/audio_low/33/1381133.low.mp3
score_fusion_alpha_1.00_direct,1,2,track_1228627,track_1314984,0,0.3397393822669983,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,soundscape,ambient|atmospheric,/home/users/xl461/datasets/mtg_jamendo/audio_low/84/1314984.low.mp3
score_fusion_alpha_1.00_direct,1,3,track_1228627,track_0872001,0,0.30396729707717896,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,energetic,breakbeat|dance|electronic,/home/users/xl461/datasets/mtg_jamendo/audio_low/01/872001.low.mp3
score_fusion_alpha_1.00_direct,1,4,track_1228627,track_1064438,0,0.2852615416049957,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,soft,triphop,/home/users/xl461/datasets/mtg_jamendo/audio_low/38/1064438.low.mp3
score_fusion_alpha_1.00_direct,1,5,track_1228627,track_1314989,0,0.25502464175224304,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark, sad
Genre: electronic, pop, rock
Pacing: slow
Tension: high
Texture: electronic synth textures
Description: dark, sad electronic, pop, rock background music with electronic synth textures. The music should have a slow pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: electronic Pacing: medium Tension: low Texture: electronic synth textures Description: dark electronic background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",dark|sad,electronic|pop|rock,soundscape,ambient|atmospheric|experimental,/home/users/xl461/datasets/mtg_jamendo/audio_low/89/1314989.low.mp3
score_fusion_alpha_1.00_direct,2,1,track_1090145,track_1418441,0,0.259213924407959,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The moment feels like a small but clear shift toward connection.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: ambient, electronic Pacing: medium Tension: low Texture: soft ambient textures Description: dark ambient, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,relaxing,atmospheric|newage|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/41/1418441.low.mp3
score_fusion_alpha_1.00_direct,2,2,track_1090145,track_0109226,0,0.2347930669784546,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The moment feels like a small but clear shift toward connection.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: ambient, electronic Pacing: medium Tension: low Texture: soft ambient textures Description: dark ambient, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,film,soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/26/109226.low.mp3
score_fusion_alpha_1.00_direct,2,3,track_1090145,track_0140642,0,0.22533702850341797,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The moment feels like a small but clear shift toward connection.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: documentary, film
Genre: indie, pop, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: documentary, film indie, pop, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.","Mood: dark Genre: ambient, electronic Pacing: medium Tension: low Texture: soft ambient textures Description: dark ambient, electronic background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",documentary|film,indie|pop|soundtrack,love,alternative|easylistening|soundtrack,/home/users/xl461/datasets/mtg_jamendo/audio_low/42/140642.low.mp3
